PC1,PC2,Cluster
2.241540693217356,-1.7052483483558467,-1
1.7784580610628686,1.1475862470562173,-1
2.963021262805042,-1.8977814934130024,-1
1.5861487058232628,0.9897786360672516,-1
3.5488079569985755,1.2411238311047488,-1
3.3396964674172684,-0.7807200506586428,-1
2.320442108965314,-1.4574588117107572,-1
-1.1515290936035691,-2.3330467625813385,-1
3.221260676103012,1.634631311069966,-1
3.644015404644461,-0.8904656948280579,-1
-0.871953061276619,-2.3309211366994607,-1
3.7153579364040015,-0.7601173191097199,-1
3.72543286734093,0.7777105368052664,-1
3.483108788121355,1.6612273507612971,-1
1.6684302710431138,1.1362814266428571,-1
3.640804177106885,-1.1598523032781871,-1
2.038378068230973,-1.393364383785339,-1
0.5950648972626424,-1.8466032783950608,-1
1.6746271777383182,0.3971725857949506,-1
-1.7317983230906813,-2.041796186398057,-1
-1.6435732340771008,-2.078392204890939,-1
1.0351717537267544,2.2098454120521507,-1
2.443943718862705,-1.6737603029113792,-1
3.744850760375687,-0.957652669200487,-1
-1.8175410100581544,1.26862651940475,-1
2.57670403391036,-1.6574173404498185,-1
3.0985004754412304,1.8470501283918133,-1
3.116189410046239,1.1591930515016653,-1
3.434188772042607,0.4433717366028015,-1
2.15733985263989,1.2678309189871693,-1
3.3799535925340702,-0.5718797285784222,-1
1.2309262265536125,1.7493362681714788,-1
0.2750557047573218,-2.3385306367199874,-1
1.946448668347789,-0.162893675849293,-1
-1.7320893889493791,-1.4779901500227846,-1
2.2865601913340474,1.5863893139697272,-1
2.9469087026911227,-1.5727711096083112,-1
1.3698554097553508,-0.4600363590103981,-1
1.3299179384017576,-1.0707340539936443,-1
1.267771329622175,2.047711438122929,-1
3.650775703588247,-1.093039186967026,-1
-0.0909897223587157,-2.5361422921056063,-1
1.3178088311257792,1.1878835794442866,-1
0.960472868962028,-1.4987522948501266,-1
3.241306380138318,1.2434315302962815,-1
2.1991895604277456,1.5957146447962742,-1
2.420313995772411,0.371656903096546,-1
3.393715193598569,-1.2130953112936842,-1
2.0426230736092323,-1.0204838179127094,-1
2.445559079057393,-1.373220332916141,-1
0.616970249341399,-2.3235284528848266,-1
-1.486592784092523,1.7767082925869442,-1
